"nuID" "symbols"
"468" "HiXXoCUGo0ihTSTpYk" "ADAMTS14"
"469" "9eigTiy6lXpeQVf6Is" "ADAMTS14"
"470" "951CJ5pao.SKZ0dC7s" "ADAMTS15"
"471" "Z61Ssrket2aiYr4cnc" "ADAMTS16"
"472" "iBlBFNF1VZfnneFxA4" "ADAMTS17"
"473" "Tet0u9Qhe6GKrigm4E" "ADAMTS18"
"474" "rnexMcUiefoA8ClH7o" "ADAMTS18"
"475" "Ni4Hl_gjLO3fqJAqQE" "ADAMTS19"
"476" "oxBBdFBuipKMiUWXqA" "ADAMTS2"
"477" "64GJDln_H2l6nE47kY" "ADAMTS2"
"478" "EDtvHhTcczXKR7jUiE" "ADAMTS20"
"479" "BS7TOTn5Xnju06TSgU" "ADAMTS20"
"480" "6uirHugLt9dE4cet1Q" "ADAMTS20"
"481" "cuTE3TUSqCMCOtEQEs" "ADAMTS3"
"482" "rpuJRbl6UZUHD.7P.I" "ADAMTS4"
"483" "iR0pEGwF_OnTfnEPGI" "ADAMTS5"
"484" "KqAesVxF6iSzeUeowI" "ADAMTS6"
"485" "666LFGhJZK_InO54U0" "ADAMTS7"
"486" "H667UmmXrQu7QRUhKk" "ADAMTS7"
"487" "fQiKbqkqLQ64O0CSnU" "ADAMTS8"
"488" "lJTrf3lXUJ44Kgl.lA" "ADAMTS9"
"489" "3uV1l0gOEAh30eJXuk" "ADAMTSL1"
"490" "i1eVJCCSzYdJOgZeQY" "ADAMTSL1"
"491" "cbpeL8okKulItXxUSM" "ADAMTSL1"
"492" "Hku3R6_yf06veBwuw0" "ADAMTSL1"
"493" "lRVwjlTZkleQT.4eVw" "ADAMTSL1"
"494" "TdpVZV5LSbS503G8MA" "ADAMTSL2"
"495" "BuPqDo6qEuKKERSVPI" "ADAMTSL3"
"496" "BSSIpe4Tqlexx5evUQ" "ADAMTSL4"
"497" "9xVxxElF75Z35kTteg" "ADAMTSL4"
"498" "BqwUZUoRdJf1JMnQwE" "ADAMTSL4"
"499" "BpHsGxQbFD9V.1XpxQ" "ADAMTSL5"
"500" "lppUluz8.9FzdfXtCk" "ADAP1"
"501" "3nq_5PCpS.H7eXf4UU" "ADAP2"
"502" "ir7h1CJIuKCFVCTIdo" "ADAR"
"503" "iWR6SXWrtaW7ViguQg" "ADAR"
"504" "0Svv6Xd61N_pPK91JI" "ADAR"
"505" "NW4hI2qF8kfw1dX3iY" "ADARB1"
"506" "iW7u1L8Sbd5Vcm7.uE" "ADARB1"
"507" "6pQ4kRXT01JiT4oVXI" "ADARB1"
"508" "WxFEbxB5OJ9d2RCFJ4" "ADARB1"
"509" "0tbTpv6.OuljHCJR4o" "ADARB2"
"510" "fqHlrpTf9ccXIgJSQI" "ADAT1"
"511" "fnbucQ6SL4kuuEBTmE" "ADAT2"
"512" "Qeh9al2P31kQl4W6P0" "ADAT3"
"513" "3FVmdReS795XsDKFLc" "ADC"
"514" "6VRx9bwV9U_0I7lGrk" "ADCK1"
"515" "csFdS66CkRTp9d5_v4" "ADCK2"
"516" "NqCa8Hzf5QT_KiX6lk" "ADCK4"
"517" "r0L_C6Z0p6IX6U5p4U" "ADCK5"
"518" "cmXm996v6cjKvu1dzo" "ADCY1"
"519" "ZXPwrCVAlR.6P92HtY" "ADCY1"
"520" "uele3.lQp3FF46fG3s" "ADCY10"
"521" "lkuRd00lStUuU_n0IA" "ADCY2"
"522" "Bfl.4nfnEtl.nHn8Ig" "ADCY3"
"523" "cOpXEtXqcRecSWq7TQ" "ADCY4"
"524" "oH10OipVZ0vJJ76UOs" "ADCY5"
"525" "Nuil6.erDl1fqTfTk0" "ADCY6"
"526" "QjSLqCF0l_rp_3effk" "ADCY6"
"527" "HVpqp3XpC0oK.e_cMw" "ADCY7"
"528" "oh_1LV0MpApIJJx0OI" "ADCY8"
"529" "ryfiJVEp3lEVuH01Ec" "ADCY9"
"530" "EpSjXdf4Bed7KJxX.U" "ADCYAP1"
"531" "TQNZO3pdXnhDelF4lM" "ADCYAP1R1"
"532" "c5XL7jQKwdiuirJXqk" "ADD1"
"533" "0oRYfqKErXg7X91LsE" "ADD1"
"534" "xkm.3lTnklZnbSJ56g" "ADD2"
"535" "chFztG_ItJCiShR9eM" "ADD2"
"536" "lKd61pbuYvfSb5XUTc" "ADD2"
"537" "oI9iBAFhCO4LSapdLU" "ADD2"
"538" "le5JPkg1EXIgSCESEY" "ADD3"
"539" "Hjhn03v0QPS3QHS0WQ" "ADD3"
"540" "W8fn_kwIOJQ4F3u17o" "ADD3"
"541" "WuDuXii3aBogFLVYFA" "ADD3"
"542" "cSO.1fukt9JddxXE40" "ADH1A"
"543" "Kx7uN9LC3dKd3ifvTU" "ADH1B"
"544" "Bc55x4ehkboCic._ik" "ADH1C"
"545" "fiTSggycOjnqfTF6uM" "ADH4"
"546" "H_V_HuSujeAU4CSV6E" "ADH4"
"547" "ZqAoJKkuurt4BdIBME" "ADH5"
"548" "NJ5XZdeQ4ic6re7r74" "ADH6"
"549" "9SyD5C1cLVz0e58suE" "ADH7"
"550" "fUp2H0qtLvXtUBVESA" "ADHFE1"
"551" "BgPVQJ0i1L19TAEp6E" "ADHFE1"
"552" "ZRJyUjIIR..dQDjl_o" "ADI1"
"553" "Tei0kqS6Q6SC6OoiH4" "ADIG"
"554" "6.hId297pXp6L0uu40" "ADIPOQ"
"555" "u1dXxVTXwf7NenzBKU" "ADIPOR1"
"556" "QVddJCk3FpV0SISx.g" "ADIPOR1"
"557" "igd0Ur6ZeDl8d0ktIo" "ADIPOR2"
"558" "ZUeOgieAEQlSi5IR5U" "ADK"
"559" "KYI6SeeKKJYJUAJ4K4" "ADK"
"560" "0epXgOEVD_8Og84IEk" "ADK"
"561" "inVLZ4uXiWoJL57rF4" "ADK"
"562" "ct0mK7AvvZZug7i7v4" "ADM"
"563" "cZXBB9U1nhV1BlNDdQ" "ADM2"
"564" "xkTBfsQ35BIpSUbCMw" "ADNP"
"565" "xuly685XscU.4o3odY" "ADNP"
"566" "9wJFIFLTohSUvyOsLQ" "ADNP2"
"567" "ifkXu5MB7y24eH67vk" "ADO"
"568" "HVone9XoH_pHl3qFXk" "ADORA1"
"569" "3q3KH8qN6oKFBU5XlA" "ADORA1"
"570" "H1CV9Xe_gPq7lenVCo" "ADORA1"
"571" "08X9Hd6eereW2teecE" "ADORA2A"
"572" "rRCgOh5d34kfV6JxRs" "ADORA2B"
"573" "HstIonOMhRFQkKeV0A" "ADORA3"
"574" "fX0j1U0EBH4qXs5epQ" "ADORA3"
"575" "oeS_3oJerptOJ4KNOc" "ADPGK"
"576" "0fUt.8gbrooq_7uVSo" "ADPRH"
"577" "3IOlbi4QRTTkTZBZYo" "ADPRHL1"
"578" "rIEwOl15Sdabd3ut5c" "ADPRHL1"
"579" "0XUU0E_EebI.lkfoXU" "ADPRHL1"
"580" "HhIZKavz.oqsfuk.14" "ADPRHL2"
"581" "coD.3fU5VujeUo8S7U" "ADRA1A"
"582" "foNRVKJUol_XhH6Px8" "ADRA1A"
"583" "EyFQdNKSasqRKgioq4" "ADRA1A"
"584" "cKyeiFykt5A4otJ6Cc" "ADRA1A"
"585" "oRToka.CRR6HET33uk" "ADRA1A"
"586" "0qb7u7bh9sXdCVdfsc" "ADRA1B"
"587" "04gEeVTXU5XgV4shJU" "ADRA1D"
"588" "Wzfs7e7lXXlWAueHOo" "ADRA2A"
"589" "Zq7IiDoqhQAi19eq7o" "ADRA2B"
"590" "ceojwfYoxJKkZJesRk" "ADRA2C"
"591" "ZGGIXrE17XXk2nX32Y" "ADRA2C"
"592" "QhYySuB2CVENdt4NNY" "ADRB1"
"593" "KSe4E6HfVUdd8.nRGo" "ADRB2"
"594" "cPiyQJRnVRKH6EipUQ" "ADRB3"
"595" "fdW3HT1Wqb9.lj.4O4" "ADRBK1"
"596" "iJ4S13UXLp7UuVPXRc" "ADRBK1"
"597" "TVHl1KVR4xVQMjnq84" "ADRBK2"
"598" "09Jkl_l2qSepVdO5S8" "ADRM1"
"599" "W_UCU5IEGUJWJICKmE" "ADRM1"
"600" "u0etuXVJK5Ij3yCKK4" "ADSL"
"601" "f3Lo_v9BNuXljOXEg0" "ADSS"
"602" "Bv67Bx6CgCCO6evoXY" "ADSS"
"603" "WEldV6eXUKLdS8eLpQ" "ADSSL1"
"604" "rt6H7sBJJLRvXaWUQU" "ADSSL1"
"605" "ZKkCkK66F56UaGWE00" "ADSSL1"
"606" "o0kToKVes6EeAoKnrU" "AEBP1"
"607" "6w7eVN7PvnXF9AzhF4" "AEBP2"
"608" "xEe5qK4QSJAkmSq0qI" "AEN"
"609" "TL1IRdRlRetd1TZUQA" "AES"
"610" "EmidqPpwHVMs.Oullo" "AES"
"611" "W0kIFFlSUiUK0SJG1s" "AES"
"612" "3ghl4N.y6F5.SQH7.8" "AFAP1"
"613" "6.RuuwVyHplfpuVf7s" "AFAP1"
"614" "WZVqnU_8Kaead7ae9I" "AFAP1"
"615" "ol3DhSerhfqAtH4_d4" "AFAP1L1"
"616" "BuNld8A_kue9fueVe0" "AFAP1L2"
"617" "6q0bt.ri4ghcB16U00" "AFAP1L2"
"618" "Tsflyh6iij5igOiPR4" "AFAR3"
"619" "TSwLRRQuCDgF16rnu4" "AFARP1"
"620" "TSUtQhTXq6XgD4xQpQ" "AFARP1"
"621" "Z_4AT6UXLJLrii6ipU" "AFF1"
"622" "ul6IoQqDCFHTLinpQk" "AFF1"
"623" "lp4nrm_v3dMik8HMeU" "AFF2"
"624" "osj1QiH8ktFJfDk7Eo" "AFF3"
"625" "roOHdy_6D9LTSUkjko" "AFF3"
"626" "fXgCkUX8KlL7qvrCRI" "AFF4"
"627" "xao4d4_19JKji3v_dY" "AFG3L1"
"628" "oFefnUuvOlLiDua75M" "AFG3L1"
"629" "EEIl0MKEV6YoJ6S50U" "AFG3L1"
"630" "xdogtxc4ov7IqbqSXo" "AFG3L1"
"631" "r7pKjb5Hod_m7qCo58" "AFG3L2"
"632" "ckUCoKfXN7uuODZP14" "AFM"
"633" "QpuJR5laUg6TzPwMvQ" "AFMID"
"634" "Qdt6VNxeeEiThAjhnQ" "AFMID"
"635" "BogOeUKUoEoLef54Io" "AFP"
"636" "u4eiyS6XxwV.I67o1o" "AFTPH"
"637" "oor1HfeBfj9.qVujhI" "AFTPH"
"638" "Nnf_8yrOjT7SB_Poqs" "AFTPH"
"639" "ud3s4QdxIL7mbn90kk" "AGA"
"640" "Ne1KIBDBaBBJLqKuVE" "AGAP1"
"641" "96t0jpCaTSXrdfQSWE" "AGAP1"
"642" "uqSGAV0Mi0GKgiCga4" "AGAP11"
"643" "okVcS6hV1VPPf3tSVc" "AGAP2"
"644" "fFVEVNYCS1CaZ1BN9E" "AGAP3"
"645" "ld3tfnf_wqmpWnS4Xs" "AGAP3"
"646" "xS36VUX9W7mN3ono4c" "AGAP6"
"647" "fKpoQBUSALUYqCIKBo" "AGAP7"
"648" "lKLk0G595LGnlWGLuw" "AGAP8"
"649" "EXcUXiST6WC1br.e4c" "AGBL1"
"650" "xJJaCIpKKO0y3oontc" "AGBL1"
"651" "uSUIlJ1KzglAelyiSM" "AGBL2"
"652" "ljtJ1NE.pAgQIVAntI" "AGBL3"
"653" "3eJK24x46FxXl_97Xc" "AGBL4"
"654" "rLRDq_Xt151gBF_Lak" "AGBL5"
"655" "3OcvVdSlnj1O4SW8LU" "AGBL5"
"656" "ZVfRuwAqRJRRcQGSHE" "AGC1"
"657" "f6oSWV50_q037pAppA" "AGER"
"658" "67njXV4jKl0oUqBcSc" "AGER"
"659" "3PUlGpVKAlue0k0k00" "AGER"
"660" "iV09_LoiEigkBlCiX0" "AGFG1"
"661" "uShfctJKk7_gDvDGU4" "AGFG1"
"662" "ijikS746pLhSEteIVI" "AGFG2"
"663" "3VdSVEKHUl56euIno4" "AGFG2"
"664" "3oVdQMr.n3rg360_rw" "AGGF1"
"665" "lbOxLyH5KeSi5Xk_.0" "AGGF1"
"666" "3eV9Urj3sL7V0Hsfog" "AGK"
"667" "Qseo8QkwlFqTpVH3iQ" "AGL"
"668" "rf5X0aZWldfqeafe5g" "AGL"
"669" "xLHqPEJMJRak6VQ94k" "AGL"
"670" "Qt_Bx7ty6kDtPvF3u4" "AGL"
"671" "uwkguU9ot1Ile6fqno" "AGL"
"672" "3oOb9SqCiAiE8SJISc" "AGL"
"673" "xg7G.UqgogIhPEiSEk" "AGL"
"674" "BV93Ae5qwCg4e1_IgU" "AGL"
"675" "Tn3XOK58qeTfr.KFHs" "AGMAT"
"676" "rof6Js6dQNB0_nAH4Y" "AGPAT1"
"677" "HA1bZVfpFhFWEiEiEQ" "AGPAT1"
"678" "fcPSK3Tl5X5UjlSrbk" "AGPAT1"
"679" "T3qJ6jjAjin5p7pWes" "AGPAT2"
"680" "Bo3NWKsdkGEOqF55f8" "AGPAT2"
"681" "W6nUq1JUQnk0p3eoig" "AGPAT2"
"682" "9OlK6pV6pDpLrIGdB8" "AGPAT3"
"683" "ooJXipJ71R6d54X7l8" "AGPAT3"
"684" "oJ1.tndOntI161dRHo" "AGPAT3"
"685" "WoHq3fS_H.tt9BEeSY" "AGPAT4"
"686" "xFOct.iIG7o_ro7_hY" "AGPAT4"
"687" "oy7ro9Uep3rX1fo1bQ" "AGPAT5"
"688" "cXgiogrgoRvQookkgk" "AGPAT6"
"689" "N1_.g57I3sXLFXVNx4" "AGPAT9"
"690" "ceO2n_o54Le0KDO6FU" "AGPS"
"691" "EpfiH4BSCC7iCHpy7o" "AGR2"
"692" "cq.KAbgKe6TSrKok94" "AGR2"
"693" "TnhMnoIx3BI_xEziXY" "AGR3"
"694" "ESf6t3l3x20S.fUF_U" "AGR3"
"695" "0Ch9ek_mecjpZuSdK8" "AGRN"
"696" "TXVRJtLgLbX7dIOFKo" "AGRN"
"697" "cMwlCpGq6WoHdykINU" "AGRP"
"698" "QG5x5Z99Dl95x5ZCeo" "AGRP"
"699" "E0mO7RVS3VF.33Di2E" "AGT"
"700" "xSDTvBz6vuHgsuSr_U" "AGTPBP1"
"701" "WeHeDzQgTFxfiVnlN0" "AGTPBP1"
"702" "9QSiOIvUj73tS.UCpI" "AGTR1"
"703" "rkEojiL1I_97Uv1AqQ" "AGTR1"
"704" "31IOg.5xOq3q6qQIhU" "AGTR2"
"705" "Z.Ch545VdKXVUL_ep8" "AGTRAP"
"706" "E9Up6BSrd38XXFU66Q" "AGTRAP"
"707" "l.V1LpF16AS1H6mQBU" "AGXT"
"708" "ZmeIEUzvThiPXpFO0k" "AGXT2"
"709" "BuRoxE9HnSwinQhOHg" "AGXT2L1"
"710" "NngIJUTIHnyoSRR4dQ" "AGXT2L1"
"711" "EUlcJSV53lwux1IIB0" "AGXT2L2"
"712" "T5I4jUr6f6WrKQkfeo" "AGXT2L2"
"713" "lhLuAkuYuaX.LSvLjo" "AHCTF1"
"714" "3odrckKU375aF.eBQE" "AHCTF1"
"715" "9S.9N0tHfSfAP68.tc" "AHCTF1"
"716" "Tl9F63uh8xe7n6.ErU" "AHCY"
"717" "uVpKyvI7q65O8P1fII" "AHCYL1"
"718" "fRp1U6UTHXkCf8559k" "AHCYL2"
"719" "f0gBQZQjV1SbUTbXek" "AHDC1"
"720" "fi6R4weuCXElNZUAt4" "AHI1"
"721" "HkD7UFRVdBOKp9T.e4" "AHNAK"
"722" "lhehW4LfSdeSd4Lr3g" "AHNAK"
"723" "TlCpBAReS8CgxfWYpo" "AHNAK"
"724" "i_rhDkROepAKuOlLp4" "AHNAK2"
"725" "ipQjZVHkdSXpDIWJ1s" "AHR"
"726" "QSHFETfSUfTTW0glIU" "AHR"
"727" "WKg65Wo75UAuX6UZ60" "AHRR"
"728" "iUU0X4X02EIGiIeJ7k" "AHSA1"
"729" "KqB6UggRzlOvkeD.uU" "AHSA2"
"730" "910ShIJIurrrzv4SCk" "AHSG"
"731" "Td4X07XynudeUdxXhE" "AHSP"
"732" "N6iIKOqCT5CgPufzUE" "AICDA"
"733" "oqjgg.l8f5UvXCHuL4" "AIDA"
"734" "Ht1UXcUk3nic4lAUqM" "AIF1"
"735" "Ew_iK7UunWqIb0nFeE" "AIF1"
"736" "6V_Iou9XjV7l31TdBQ" "AIF1"
"737" "cro4LO7ubuTqLuboeo" "AIF1L"
"738" "iFLBuKHlCzp.tXOHSI" "AIF1L"
"739" "Tug_kBUeSVeIorYOrA" "AIFM1"
"740" "Epyd65NKqQDYw97vLU" "AIFM1"
"741" "oL1Ep1bUqoocaQK7Tc" "AIFM1"
"742" "3pJBcux98PsokEtHqk" "AIFM1"
"743" "Q90pTVvqntlSlwuLbs" "AIFM2"
"744" "lJ0Tksh_pKQKqRQqRI" "AIFM3"
"745" "QQtwGQicj4llPgh19U" "AIG1"
"746" "rqpHMlHAYruAp0Io4U" "AIM1"
"747" "Ek7hLV6EF151NRxCCg" "AIM1L"
"748" "WxijqeeCBSOlVFOJcQ" "AIM1L"
"749" "uJ5N6xxijqeeCBSOlU" "AIM1L"
"750" "cN5JSO9gpSNehuCopY" "AIM1L"
"751" "HXC4QR6gDoLHqryAYo" "AIM2"
"752" "xnrgFWCNBGfQHSVfoE" "AIM2"
"753" "HS7hLlJQ7kiujit_4A" "AIMP2"
"754" "991T4SiR_leXxeUJUc" "AIP"
"755" "TJ_3UVJKr1VJnB7NXA" "AIPL1"
"756" "3sYoqnNGUmE13JFFSs" "AIPL1"
"757" "9uXoDwFeVR93HegtVo" "AIRE"
"758" "Q4j5lHkdS3raQi4h1s" "AIRE"
"759" "cHVJC9gh1pLqCBClZI" "AIRE"
"760" "ElG9E.GyevnxAal4lU" "AJAP1"
"761" "ih53qQLgnpfznUKCqk" "AJAP1"
"762" "KsRY4hnkdhhqosQNRM" "AJAP1"
"763" "0Ru18EXjelQnm5X8JQ" "AK1"
"764" "cU1e4pDq6g4yhKQIgk" "AK2"
"765" "lLhQjHTur6HlShEkjk" "AK2"
"766" "cOTVIVWO272Qk1ySX0" "AK2"
"767" "rUVlIyFZSMujpAuu3g" "AK2P2"
"768" "WunPH_9_tfRKl51NUU" "AK3"
"769" "BqviSDvscnuXoeLMEk" "AK3L1"
"770" "QmWV5KNanoJd2i55dQ" "AK3L1"
"771" "KeImOqcz4N3s5HiB4k" "AK3L1"
"772" "BVgkvnlKcISxAhukCU" "AK3L1"
"773" "TSU4EUGOUKLN6VoqA0" "AK5"
"774" "BYoOBfre9wlEFXt0rY" "AK5"
"775" "6qV.Uov5AX7TFTOQB4" "AK5"
"776" "uwSGCAKSCKJoKeaKJo" "AK7"
"777" "B0qJCE4Hhw_s1HH7Ek" "AKAP1"
"778" "Hu16v.YueFUmyEvSFk" "AKAP1"
"779" "3_19QJK4tJVFiJSkn8" "AKAP10"
"780" "lInVILo7gtokdKggr0" "AKAP11"
"781" "91r.DPno.nF.rx_5Ls" "AKAP11"
"782" "6uqJAXp_Ok.7SACF7s" "AKAP11"
"783" "cuu52_TMS7Uq3RdSI4" "AKAP11"
"784" "oV7UXtFJEIg8ifS4g8" "AKAP11"
"785" "fqk7lMuSn6on8JdLzM" "AKAP12"
"786" "ZtJ7UU0OmyeJCOJ0l0" "AKAP12"
"787" "EqipKhWcJ43XsSy5x8" "AKAP12"
"788" "Ecd8znoeT0ROk4DC0o" "AKAP12"
"789" "6TdHCrwKbkFVR6e7Vc" "AKAP13"
"790" "HeuVd67ksd56Xi54fw" "AKAP13"
"791" "KjWSirr6jEWjF3ndPk" "AKAP13"
"792" "TeeFxWyRg3eesXH0U4" "AKAP14"
"793" "cKWFHUk6xFruCBDAiE" "AKAP14"
"794" "9lICQ6OKMECWQlAQ5Y" "AKAP14"
"795" "iiFJd3qY4KEOusqUfI" "AKAP2"
"796" "K6qKKoACSQx7v6A8x0" "AKAP2"
"797" "3VqJqZUiCXVSf3ijjM" "AKAP2"
"798" "W5nOIKJlJ4OKa6oO0Q" "AKAP3"
"799" "xnpLQp7KKk6IvggAJI" "AKAP4"
"800" "QkfdL1NwKpE3V96u0Y" "AKAP4"
"801" "6XSv0nAkkiCqxLsorc" "AKAP4"
"802" "EoIJSwSxXIC5FA6AIc" "AKAP5"
"803" "WA3lyxVnFe97fOiSVI" "AKAP6"
"804" "0nbXeS1xIjEkKMxUvo" "AKAP7"
"805" "BqPrH.oDSvo.uCekgo" "AKAP7"
"806" "3CdSt82zV_U3gfv5Hk" "AKAP7"
"807" "6nySpP4cfzeKUgd0RE" "AKAP7"
"808" "KDpXnu0v1e6X.gexN0" "AKAP8"
"809" "iJCCeiZxeCpiBX9FhI" "AKAP8L"
"810" "o5pA6IhJiCFKBJxCCI" "AKAP9"
"811" "HJ388jovuFOEJKrngo" "AKAP9"
"812" "KSlWkkecfqKJR9F.s8" "AKIRIN1"
"813" "H56KZT6Jafp6YlaeKI" "AKIRIN1"
"814" "laAtBdHXSR0SRcndSs" "AKIRIN1"
"815" "cQn9tLpBR3ykkkHr.o" "AKIRIN2"
"816" "K6SSKX9XSEJxAuVKOU" "AKNA"
"817" "TkSK6KDYeAxy9BnKcU" "AKNAD1"
"818" "0N_dK6StSaAuN5NVAI" "AKR1A1"
"819" "ZJSA7gucngo4kknJSk" "AKR1A1"
"820" "f7lznxro6giLVCo5Kk" "AKR1A1"
"821" "onuvl521ULhcxe79_U" "AKR1B1"
"822" "6eipewbvkNd0.oIc1c" "AKR1B10"
"823" "fpBTHSfQSAeipf4fQo" "AKR1B15"
"824" "l.7.9P_AA8Dnd1wI98" "AKR1C1"
"825" "if7sbTCr99x3JEoikE" "AKR1C2"
"826" "iqYVYifFPXSH30TrnA" "AKR1C2"
"827" "NrCih6j9.X5exPDd1E" "AKR1C2"
"828" "rXn6YfSwnEnCVNpaAI" "AKR1C2"
"829" "6nuu1IAXnkTKuRDi.U" "AKR1C2"
"830" "uooTKj.BOggiVwEwdc" "AKR1C2"
"831" "ilrh6EzRdx8DW178mE" "AKR1C3"
"832" "6PJMirvkYTckgpXu7o" "AKR1C4"
"833" "o8xDDiiSvoelNYJCPk" "AKR1C4"
"834" "Bakg_vRWlcgK0eCAfo" "AKR1CL1"
"835" "6tReC1F3oiVBNX4f68" "AKR1CL1"
"836" "Qejd35NfAqXi3QTp54" "AKR1D1"
"837" "TJlHktaXq4CJiHW3QA" "AKR1D1"
"838" "xR9fe5XlLhVSvPcCSI" "AKR1E2"
"839" "QxHuArqq4tUfiZ9e_A" "AKR7A2"
"840" "ifWcpU2.dKeVCnfewQ" "AKR7A3"
"841" "6nqaSYeSLgD4xQpT1E" "AKR7A3"
"842" "9iVKz0Lei4nOHuUeR0" "AKR7L"
"843" "iRl16UhnlnlnkUab.8" "AKT1"
"844" "rUayR_F.2GfBf1ntlU" "AKT1"
"845" "HI9IWkqme6.KKpeq.c" "AKT1"
"846" "9KjpVAe1eXekVX9Pr0" "AKT1S1"
"847" "HrTokSvfXSTQekobrU" "AKT2"
"848" "xl5dFtdFTQCRSSkbwc" "AKT3"
"849" "BD9QJJe4LXKp6qUd_Y" "AKT3"
"850" "TIKjRI5JRTghPe6R1I" "AKT3"
"851" "cqd_MCjUDAZfrooUjg" "AKT3"
"852" "xg3S30l5Hj_yXke3x4" "AKTIP"
"853" "BO8oDoisyIiSvUydJE" "AKTIP"
"854" "TomqEuqOiAqg6Puju8" "ALAD"
"855" "xpd5VwUe5TFF1Qw0Ek" "ALAD"
"856" "lHpX1RJxQ1M1RVZ35I" "ALAD"
"857" "iXGj5VRV0URFUjjgcc" "ALAS1"
"858" "BiILXP3Sn4kL6zedKU" "ALAS1"
"859" "QFX12r8qjuqFKIC0o0" "ALAS1"
"860" "T5n6RXVVFEldI46CP8" "ALAS2"
"861" "uyj0RVF5n0fq1KXHXs" "ALAS2"
"862" "ulTiKqIr53qOgQgAis" "ALAS2"
"863" "ZgueQp4Ywohef5Yoqw" "ALB"
"864" "9le5IIc3NbrXgUvO7s" "ALB"
"865" "HntIF2IkgTiAdInehY" "ALCAM"
"866" "rbUpTus.aNJUq9Uv7Y" "ALDH16A1"
"867" "95NSiOe71W45J6BUJ4" "ALDH18A1"
"868" "iJ994CDz_X3gO4VULU" "ALDH1A1"
"869" "ukpKBLurg_c6brC5Us" "ALDH1A1"
"870" "cEBhLk9JJUuW4leEjk" "ALDH1A2"
"871" "NuV7Nz6S4X6AN6UJco" "ALDH1A2"
"872" "KoXa301C6Xiz9HpK_4" "ALDH1A3"
"873" "ryl6g9Y1yeSNk1RDmI" "ALDH1A3"
"874" "QoyKLD7y6k6j_._or8" "ALDH1B1"
"875" "NE190uAQlIiOxCnEh4" "ALDH1B1"
"876" "9imneBixeatCEuF9gw" "ALDH1L1"
"877" "cVTF5XUIAwJ7QoA3qc" "ALDH1L2"
"878" "K6LvkmJAyxIs6.pdKo" "ALDH1L2"
"879" "9kJ9dXSU_OgL0kI0kE" "ALDH2"
"880" "fqVKXRT1C3UVf3IUMA" "ALDH3A1"
"881" "lm_tSwkiOBFI.QBUlc" "ALDH3A2"
"882" "orHeeLqQp4IIpe6Dkk" "ALDH3A2"
"883" "9kvc5fonXh5Kh3tVEc" "ALDH3A2"
"884" "ZJfYtort4r5TSUqYrQ" "ALDH3B1"
"885" "xn4gFxP6EOIp515peY" "ALDH3B1"
"886" "6vLqF6qQtX4fd4l0v0" "ALDH3B2"
"887" "lJO1CAqLorkmChUqkg" "ALDH3B2"
"888" "lpbdRSAFNlB15jSfuE" "ALDH3B2"
"889" "l3qP1eSidJRR7lOuEQ" "ALDH4A1"
"890" "ovcevcR7iukOo.nSOU" "ALDH4A1"
"891" "3yDXXeXqLp3u6FLV0c" "ALDH4A1"
"892" "9krp6uqkSnos98vces" "ALDH4A1"
"893" "fu7.Lty3kiJ7uPDAbo" "ALDH5A1"
"894" "06TJxbi90koH1SY4w4" "ALDH5A1"
"895" "9gjnHf10XnvtOXFOpY" "ALDH6A1"
"896" "lKgeXLsEOAUj90fnfQ" "ALDH6A1"
"897" "Qh7hLhw1VzhVAlePA0" "ALDH7A1"
"898" "3qSDf2en6FwKNIe6T4" "ALDH7A1"
"899" "BlONPUeT9JeqjEuIX4" "ALDH8A1"
"900" "isoIyBDjlL7SnXVK84" "ALDH8A1"
"901" "uugLaT1d41HriTK53g" "ALDH8A1"
"902" "N_rX4HEl57fEUuicV8" "ALDH9A1"
"903" "BRG0GPc.gvqSqrpnnQ" "ALDOA"
"904" "fCq164YtWb3dfg1HZQ" "ALDOA"
"905" "BRTRZKi0KiiojyIKJQ" "ALDOA"
"906" "uZKKLO0JiV6UEl_XtA" "ALDOA"
"907" "TeqefUVLZ30SXnMXHI" "ALDOB"
"908" "NU44rJ91ep3X35eV7c" "ALDOC"
"909" "ltUXgXu7xQ5zmIIXpo" "ALG1"
"910" "K6e7kPfovf6fehA37U" "ALG10"
"911" "usqVFeNyrj7t6IV8PM" "ALG10B"
"912" "ZHeXVE1Ifv7geL5zkM" "ALG10B"
"913" "rt4nqPbBSkl4dQDQz0" "ALG10B"
"914" "iAjhVKE.nr976Uvylo" "ALG11"
"915" "fIv4knEgrw1B7pHoAA" "ALG11"
"916" "E15UVKqJ7P_kkVRn54" "ALG12"
"917" "uKHxz7.8KN13RLrDgE" "ALG13"
"918" "ZirTd9z7F5JGfXqe8Q" "ALG13"
"919" "rRRfkdTundf1XD0Srg" "ALG14"
"920" "fHE9Fg9QglqK9JLXpU" "ALG14"
"921" "QaS65ZeuDg_ve4VoAA" "ALG1L"
"922" "cEQX1937e7jBKtroXo" "ALG1L"
"923" "xp0DlHnkCf3_Fd6UXU" "ALG2"
"924" "oiUpRFtdJLtO7wAZQk" "ALG2"
"925" "rV51zom6Lk0iiEDkgA" "ALG3"
"926" "xVkl.VQiRUESQgJUeA" "ALG3"
"927" "xeuXop_JAdoA4PK_.k" "ALG5"
"928" "Bhvjh7RHo110gHFofs" "ALG6"
